90.0, -145.0
90.0, -140.0
90.0, -140.0
90.0, -140.0
95.0, -140.0
100.0, -140.0
100.0, -140.0
105.0, -140.0
105.0, -140.0
105.0, -145.0
105.0, -145.0
105.0, -145.0
100.0, -145.0
100.0, -150.0
100.0, -150.0
100.0, -155.0
100.0, -155.0
105.0, -155.0
105.0, -155.0
105.0, -155.0
105.0, -150.0
110.0, -150.0
110.0, -150.0
110.0, -155.0
110.0, -155.0
115.0, -155.0
115.0, -155.0
115.0, -155.0
115.0, -150.0
115.0, -150.0
115.0, -145.0
110.0, -145.0
110.0, -145.0
110.0, -140.0
110.0, -140.0
110.0, -140.0
115.0, -140.0
115.0, -140.0
115.0, -135.0
115.0, -130.0
115.0, -130.0
110.0, -130.0
110.0, -130.0
110.0, -130.0
110.0, -135.0
105.0, -135.0
105.0, -135.0
100.0, -135.0
100.0, -135.0
100.0, -130.0
100.0, -130.0
100.0, -130.0
105.0, -130.0
105.0, -125.0
105.0, -125.0
100.0, -125.0
100.0, -125.0
100.0, -120.0
100.0, -120.0
100.0, -120.0
105.0, -120.0
105.0, -120.0
110.0, -120.0
110.0, -125.0
110.0, -125.0
115.0, -125.0
115.0, -125.0
115.0, -125.0
115.0, -120.0
120.0, -120.0
120.0, -120.0
120.0, -125.0
120.0, -125.0
125.0, -125.0
125.0, -125.0
125.0, -125.0
125.0, -120.0
130.0, -120.0
130.0, -120.0
135.0, -120.0
135.0, -120.0
135.0, -125.0
135.0, -125.0
135.0, -125.0
130.0, -125.0
130.0, -130.0
130.0, -130.0
135.0, -130.0
135.0, -130.0
135.0, -135.0
135.0, -135.0
135.0, -135.0
130.0, -135.0
130.0, -135.0
125.0, -135.0
125.0, -130.0
125.0, -130.0
120.0, -130.0
120.0, -130.0
120.0, -130.0
120.0, -135.0
120.0, -140.0
120.0, -140.0
125.0, -140.0
125.0, -140.0
125.0, -145.0
125.0, -145.0
125.0, -145.0
120.0, -145.0
120.0, -150.0
120.0, -150.0
120.0, -155.0
120.0, -155.0
125.0, -155.0
125.0, -155.0
125.0, -155.0
125.0, -150.0
130.0, -150.0
130.0, -150.0
130.0, -155.0
130.0, -155.0
135.0, -155.0
135.0, -155.0
135.0, -155.0
135.0, -150.0
